-0.34853,0.29389,-0.28165
-0.34695,0.30367,-0.27105
-0.35598,0.2902,-0.28197
-0.34884,0.28884,-0.28739
-0.35238,0.30068,-0.27163
-0.34135,0.29456,-0.28471
-0.34137,0.28992,-0.29014
-0.35746,0.29562,-0.27483
-0.35372,0.29213,-0.28093
-0.35415,0.29074,-0.28232
0.12327,0.31799,0.085164
0.12756,0.31611,0.094617
0.11778,0.31953,0.066528
0.11478,0.32105,0.061453
0.11489,0.32218,0.070461
0.12032,0.32031,0.086307
0.12805,0.31307,0.074577
0.11601,0.32246,0.078707
0.11197,0.32307,0.061166
0.12438,0.31812,0.092225
-0.33406,0.22469,-0.37526
-0.34532,0.22081,-0.3625
-0.34824,0.21528,-0.35054
-0.34418,0.21862,-0.35886
-0.34767,0.21547,-0.35117
-0.34291,0.21825,-0.35876
-0.35627,0.21437,-0.34497
-0.34417,0.21778,-0.35725
-0.35167,0.21668,-0.35158
-0.34475,0.22439,-0.3696
-0.019567,-0.26962,0.36062
-0.012938,-0.2634,0.364
-0.01385,-0.24447,0.35785
-0.016981,-0.28367,0.36668
-0.015379,-0.25985,0.36108
-0.012686,-0.25596,0.36206
-0.018509,-0.2617,0.35916
-0.015214,-0.25479,0.35975
-0.02036,-0.27475,0.36147
-0.013489,-0.26706,0.36463
0.11377,0.2572,0.20344
0.12546,0.24759,0.19906
0.13033,0.25096,0.19301
0.11521,0.25159,0.20543
0.12741,0.25116,0.19537
0.10384,0.2546,0.21332
0.098895,0.25897,0.21499
0.12229,0.25133,0.1996
0.10427,0.26052,0.20957
0.1128,0.25702,0.20436
-0.37062,0.17636,-0.3597
-0.37311,0.18921,-0.33913
-0.3795,0.20219,-0.31635
-0.37105,0.17883,-0.35577
-0.36972,0.19133,-0.3377
-0.36642,0.20213,-0.32317
-0.37376,0.18398,-0.34665
-0.37317,0.19296,-0.33347
-0.37427,0.17877,-0.3542
-0.37402,0.19232,-0.33399
-0.35738,0.19205,-0.32138
-0.36169,0.18569,-0.3413
-0.35748,0.18236,-0.3296
